t_stat,p_value,CI_1,CI_5,CI_10,i,j,i_sybl,j_sybl,i_sect,j_sect
-4.338168173932132,0.0022309863549819175,-3.897850247842016,-3.3369165849187805,-3.044995958309874,91,143,CMCSA,EFX,Consumer Discretionary,Industrials
-4.33795321418909,0.0022327265449895565,-3.897850247842016,-3.3369165849187805,-3.044995958309874,143,356,EFX,PSA,Industrials,Real Estate
-4.3366378737596145,0.002243402160861122,-3.899785172720161,-3.3379951761023112,-3.045744485818573,368,426,RF,ULTA,Financials,Consumer Discretionary
-4.336369459712538,0.0022455864658430602,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,290,AEP,MNST,Utilities,Consumer Staples
-4.33627352823198,0.002246367615973697,-3.89815232058328,-3.337085018949891,-3.04511285748811,65,372,BLL,RMD,Materials,Health Care
-4.336230026051181,0.002246721928029475,-3.903456199936552,-3.3400395028976786,-3.0471628766818637,37,460,ANDV,XL,Energy,Financials
-4.336104975927947,0.002247740711215781,-3.8979098682389997,-3.3369498303390746,-3.045019032050543,253,367,KR,REGN,Consumer Staples,Health Care
-4.3359726904809,0.0022488189056913107,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,399,441,SWK,VRTX,Consumer Discretionary,Health Care
-4.335955423058245,0.002248959679366049,-3.898113594160904,-3.3370634263260595,-3.045097871614092,75,384,CB,SJM,Financials,Consumer Staples
-4.33504385555333,0.002256402870908866,-3.897850247842016,-3.3369165849187805,-3.044995958309874,143,338,EFX,PEP,Industrials,Consumer Staples
-4.333926500516527,0.002265557452745086,-3.897850247842016,-3.3369165849187805,-3.044995958309874,33,210,AMGN,HON,Health Care,Industrials
-4.333838474252039,0.0022662801169522425,-3.897850247842016,-3.3369165849187805,-3.044995958309874,59,343,BDX,PH,Health Care,Industrials
-4.333218298714966,0.0022713775820784095,-3.897850247842016,-3.3369165849187805,-3.044995958309874,223,351,IFF,PNW,Materials,Utilities
-4.332306382468816,0.00227889223997331,-3.8986865709519747,-3.33738286976814,-3.045319569004833,450,461,WLTW,XLNX,Financials,Information Technology
-4.33186908134422,0.0022825039761156917,-3.897850247842016,-3.3369165849187805,-3.044995958309874,238,252,JBHT,KO,Industrials,Consumer Staples
-4.330583927205053,0.0022931489185359297,-3.898188404303276,-3.3371051378201186,-3.045126820491378,113,135,CTXS,DUK,Information Technology,Utilities
-4.330554040912851,0.0022933970122538333,-3.897850247842016,-3.3369165849187805,-3.044995958309874,215,236,HRL,ITW,Consumer Staples,Industrials
-4.329811252485127,0.002299571067852016,-3.897850247842016,-3.3369165849187805,-3.044995958309874,244,356,K,PSA,Consumer Staples,Real Estate
-4.3292715321941255,0.002304066858384993,-3.897921199474541,-3.3369561487631434,-3.0450234172930433,222,411,IDXX,TMO,Health Care,Health Care
-4.329023949833694,0.002306131900873687,-3.897850247842016,-3.3369165849187805,-3.044995958309874,65,131,BLL,DOV,Materials,Industrials
-4.328423121293771,0.0023111504274336277,-3.897850247842016,-3.3369165849187805,-3.044995958309874,83,197,CHD,GWW,Consumer Staples,Industrials
-4.3279722455086995,0.0023149230767917665,-3.897850247842016,-3.3369165849187805,-3.044995958309874,382,427,SHW,UNH,Materials,Health Care
-4.32789691354426,0.0023155539628624947,-3.897850247842016,-3.3369165849187805,-3.044995958309874,253,352,KR,PPG,Consumer Staples,Materials
-4.327884536325697,0.0023156576341278596,-3.897850247842016,-3.3369165849187805,-3.044995958309874,40,263,AON,LMT,Financials,Industrials
-4.32746870010537,0.0023191431626456154,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,169,CI,FDX,Health Care,Industrials
-4.3274247626892075,0.002319511728125324,-3.8986449589286223,-3.3373596726030224,-3.045303470278411,24,461,ALGN,XLNX,Health Care,Information Technology
-4.326909998374059,0.0023238338227409144,-3.897850247842016,-3.3369165849187805,-3.044995958309874,332,402,PAYX,SYK,Information Technology,Health Care
-4.326641133326627,0.0023260942422210196,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,135,CI,DUK,Health Care,Utilities
-4.326149692244335,0.002330231171267099,-3.897941095132067,-3.3369672427436066,-3.0450311169548963,44,343,APH,PH,Information Technology,Industrials
-4.3260968836278195,0.002330676116312632,-3.8985056399409803,-3.337282004928397,-3.045249568845211,64,434,BLK,VAR,Financials,Health Care
-4.32605153517917,0.0023310582675394763,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,97,188,CNP,GM,Utilities,Consumer Discretionary
-4.325759865387848,0.0023335175526173354,-3.8982738930901073,-3.3371528019957633,-3.0451599004569245,240,251,JNJ,KMX,Health Care,Consumer Discretionary
-4.325479533730341,0.0023358834976789085,-3.901596399894875,-3.3390041456532296,-3.0464445833551608,166,275,FB,MAS,Information Technology,Industrials
-4.325406519731425,0.0023365000856214774,-3.8981817309425217,-3.3371014170346927,-3.045124238175758,216,258,HSIC,LEG,Health Care,Consumer Discretionary
-4.325394247171063,0.002336603739594261,-3.897850247842016,-3.3369165849187805,-3.044995958309874,134,238,DTE,JBHT,Utilities,Industrials
-4.3251452821812215,0.0023387074144363687,-3.897850247842016,-3.3369165849187805,-3.044995958309874,73,445,CAH,WBA,Health Care,Consumer Staples
-4.325017912831646,0.0023397843216843963,-3.898410141651865,-3.33722876424254,-3.0452126193874003,140,265,EBAY,LNT,Information Technology,Utilities
-4.32461090414527,0.0023432286516846704,-3.897850247842016,-3.3369165849187805,-3.044995958309874,238,249,JBHT,KMB,Industrials,Consumer Staples
-4.324447581521381,0.0023446120942222887,-3.897850247842016,-3.3369165849187805,-3.044995958309874,142,199,ED,HAS,Utilities,Consumer Discretionary
-4.3243485245292215,0.0023454515353248176,-3.898730741670605,-3.337407492937369,-3.045336657308084,39,434,ANTM,VAR,Health Care,Health Care
-4.324305739515106,0.0023458141953230697,-3.897850247842016,-3.3369165849187805,-3.044995958309874,10,409,ADM,TIF,Consumer Staples,Consumer Discretionary
-4.323878425212837,0.002349439098413185,-3.897850247842016,-3.3369165849187805,-3.044995958309874,151,243,EQT,JWN,Energy,Consumer Discretionary
-4.32348790038903,0.002352756444070565,-3.897850247842016,-3.3369165849187805,-3.044995958309874,183,223,GD,IFF,Industrials,Materials
-4.32285229216522,0.002358164929868051,-3.897850247842016,-3.3369165849187805,-3.044995958309874,215,429,HRL,UNP,Consumer Staples,Industrials
-4.321004095996567,0.002373956863115272,-3.8980522474018753,-3.3370292207140855,-3.045074131876903,225,291,INCY,MO,Health Care,Consumer Staples
-4.320936758455074,0.0023745340705601057,-3.897850247842016,-3.3369165849187805,-3.044995958309874,135,329,DUK,ORCL,Utilities,Information Technology
-4.320721167627622,0.0023763829557144236,-3.898730741670605,-3.337407492937369,-3.045336657308084,39,377,ANTM,RSG,Health Care,Industrials
-4.319903078963214,0.0023834109104824684,-3.9019742158131563,-3.3392145320294353,-3.0465905511358025,290,305,MNST,NBL,Consumer Staples,Energy
-4.319585098383059,0.0023861477662716697,-3.897850247842016,-3.3369165849187805,-3.044995958309874,223,370,IFF,RJF,Materials,Financials
-4.3193669478523455,0.002388027065077035,-3.897850247842016,-3.3369165849187805,-3.044995958309874,22,65,AJG,BLL,Financials,Materials
-4.3190659757961685,0.002390622090716214,-3.897850247842016,-3.3369165849187805,-3.044995958309874,351,403,PNW,SYY,Utilities,Consumer Staples
-4.319052342189364,0.002390739703362563,-3.898741815166558,-3.3374136658479916,-3.045340941253633,53,405,AYI,TAP,Industrials,Consumer Staples
-4.319032227813133,0.002390913233240608,-3.897850247842016,-3.3369165849187805,-3.044995958309874,219,451,HUM,WM,Health Care,Industrials
-4.318962205813116,0.00239151741480128,-3.8986865709519747,-3.33738286976814,-3.045319569004833,9,450,ADI,WLTW,Information Technology,Financials
-4.318498887330691,0.002395518693090505,-3.8994152987800637,-3.337789053220134,-3.04560144905752,262,406,LLY,TDG,Health Care,Industrials
-4.318496460986094,0.00239553966358859,-3.9005822614420187,-3.3384392850906908,-3.0460526549219455,130,269,DLTR,LYB,Consumer Discretionary,Materials
-4.317778069537226,0.0024017560684258398,-3.897850247842016,-3.3369165849187805,-3.044995958309874,11,242,ADP,JPM,Information Technology,Financials
-4.317713634317396,0.0024023143688389616,-3.897850247842016,-3.3369165849187805,-3.044995958309874,211,438,HP,VNO,Energy,Real Estate
-4.317186206575678,0.0024068887882462645,-3.897850247842016,-3.3369165849187805,-3.044995958309874,399,415,SWK,TRV,Consumer Discretionary,Financials
-4.317121994164585,0.002407446256399997,-3.897850247842016,-3.3369165849187805,-3.044995958309874,265,409,LNT,TIF,Utilities,Consumer Discretionary
-4.317025831875413,0.002408281324555576,-3.897850247842016,-3.3369165849187805,-3.044995958309874,215,387,HRL,SNA,Consumer Staples,Consumer Discretionary
-4.3166076722651585,0.0024119157132360485,-3.897850247842016,-3.3369165849187805,-3.044995958309874,249,387,KMB,SNA,Consumer Staples,Consumer Discretionary
-4.316450829429345,0.002413280201936931,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,400,CI,SWKS,Health Care,Information Technology
-4.316420098517266,0.002413547635800438,-3.89815232058328,-3.337085018949891,-3.04511285748811,156,372,ETN,RMD,Industrials,Health Care
-4.316042376235519,0.0024168369779307727,-3.897850247842016,-3.3369165849187805,-3.044995958309874,143,315,EFX,NOC,Industrials,Industrials
-4.315875595209649,0.0024182906850503632,-3.903213207209267,-3.3399042664990093,-3.047069061118732,17,382,AET,SHW,Health Care,Materials
-4.315724020644625,0.0024196125493240067,-3.8986449589286223,-3.3373596726030224,-3.045303470278411,24,372,ALGN,RMD,Health Care,Health Care
-4.314811017587445,0.0024275888736619644,-3.897850247842016,-3.3369165849187805,-3.044995958309874,277,286,MCD,MKC,Consumer Discretionary,Consumer Staples
-4.314284485134908,0.002432199887828746,-3.897850247842016,-3.3369165849187805,-3.044995958309874,103,219,COST,HUM,Consumer Staples,Health Care
-4.3136940540996545,0.0024373801046398145,-3.897850247842016,-3.3369165849187805,-3.044995958309874,66,381,BMY,SEE,Health Care,Materials
-4.313582426130483,0.0024383606307239445,-3.8994152987800637,-3.337789053220134,-3.04560144905752,6,406,ABT,TDG,Health Care,Industrials
-4.313336170656769,0.0024405249965797388,-3.8991269623477627,-3.3376283507511397,-3.045489928127018,189,286,GOOG,MKC,Information Technology,Consumer Staples
-4.3127094892688325,0.002446040973629757,-3.8980160533142936,-3.3370090393331684,-3.0450601253242686,75,409,CB,TIF,Financials,Consumer Discretionary
-4.311950434280475,0.002452737508175859,-3.8986865709519747,-3.33738286976814,-3.045319569004833,251,450,KMX,WLTW,Consumer Discretionary,Financials
-4.311861504225849,0.0024535231740352497,-3.897850247842016,-3.3369165849187805,-3.044995958309874,199,387,HAS,SNA,Consumer Discretionary,Consumer Discretionary
-4.311674937007347,0.002455172185417,-3.8979547981864693,-3.3369748836327053,-3.0450364200268485,286,374,MKC,ROP,Consumer Staples,Industrials
-4.3115406927820885,0.0024563593628535575,-3.8987456919547063,-3.337415826954431,-3.0453424410414778,96,203,CNC,HD,Health Care,Consumer Discretionary
-4.311455173632061,0.0024571159206527326,-3.9027091761632655,-3.339623713632653,-3.046874431020408,27,95,ALLE,CMS,Industrials,Utilities
-4.31127391407606,0.002458720171653074,-3.8978562660151868,-3.336919940793737,-3.044998287435741,107,227,CSCO,INTC,Information Technology,Information Technology
-4.3106395431077695,0.0024643423389014854,-3.897850247842016,-3.3369165849187805,-3.044995958309874,369,432,RHI,USB,Industrials,Financials
-4.310502775343435,0.0024655560097623357,-3.898698617051535,-3.337389584959653,-3.0453242293061766,7,77,ACN,CCI,Information Technology,Real Estate
-4.310418358020163,0.0024663054007074653,-3.897850247842016,-3.3369165849187805,-3.044995958309874,72,238,CAG,JBHT,Consumer Staples,Industrials
-4.310406232644496,0.0024664130575812572,-3.9022625560761988,-3.3393750751326396,-3.0467019340428503,101,231,COO,IQV,Health Care,Health Care
-4.309907745116452,0.0024708427086865942,-3.898021287148096,-3.3370119576709447,-3.0450621507509075,364,398,RCL,STZ,Consumer Discretionary,Consumer Staples
-4.309156430866356,0.0024775329074479915,-3.897850247842016,-3.3369165849187805,-3.044995958309874,131,265,DOV,LNT,Industrials,Utilities
-4.309020280272282,0.0024787470712982498,-3.897850247842016,-3.3369165849187805,-3.044995958309874,43,313,APD,NKE,Materials,Consumer Discretionary
-4.308849830707612,0.0024802678810873116,-3.897850247842016,-3.3369165849187805,-3.044995958309874,33,141,AMGN,ECL,Health Care,Materials
-4.308698101512689,0.002481622386135306,-3.8979098682389997,-3.3369498303390746,-3.045019032050543,356,367,PSA,REGN,Real Estate,Health Care
-4.308691973416761,0.0024816771067446464,-3.8981817309425217,-3.3371014170346927,-3.045124238175758,216,244,HSIC,K,Health Care,Consumer Staples
-4.308690868625333,0.002481686972058002,-3.898518971855934,-3.337289437382144,-3.0452547270026775,0,441,A,VRTX,Health Care,Health Care
-4.308077047239497,0.002487173736717261,-3.897850247842016,-3.3369165849187805,-3.044995958309874,191,252,GPC,KO,Consumer Discretionary,Consumer Staples
-4.307859387483786,0.0024891220205420068,-3.897850247842016,-3.3369165849187805,-3.044995958309874,152,215,ES,HRL,Utilities,Consumer Staples
-4.307762514412592,0.002489989589552712,-3.9005822614420187,-3.3384392850906908,-3.0460526549219455,80,269,CERN,LYB,Health Care,Materials
-4.307680985617875,0.0024907199557495383,-3.897850247842016,-3.3369165849187805,-3.044995958309874,210,459,HON,XEL,Industrials,Utilities
-4.307646311148378,0.002491030642893128,-3.8980663732443857,-3.337037097041016,-3.0450795982990257,272,434,MAA,VAR,Real Estate,Health Care
-4.30703591768782,0.0024965056998422046,-3.8981845053087554,-3.337102963905746,-3.045125311742089,135,444,DUK,WAT,Utilities,Health Care
-4.30687710385715,0.0024979320355018805,-3.897850247842016,-3.3369165849187805,-3.044995958309874,290,410,MNST,TJX,Consumer Staples,Consumer Discretionary
-4.306818786575317,0.002498455982382239,-3.899100849622964,-3.337613796181116,-3.0454798277141184,106,411,CRM,TMO,Information Technology,Health Care
-4.305590525171994,0.0025095147995604417,-3.897850247842016,-3.3369165849187805,-3.044995958309874,211,335,HP,PCG,Energy,Utilities
-4.305363938180027,0.0025115598370958935,-3.898188404303276,-3.3371051378201186,-3.045126820491378,113,179,CTXS,FMC,Information Technology,Materials
-4.30533115631115,0.0025118558338461327,-3.897850247842016,-3.3369165849187805,-3.044995958309874,227,332,INTC,PAYX,Information Technology,Information Technology
-4.3051087675579645,0.00251386469519316,-3.898113594160904,-3.3370634263260595,-3.045097871614092,280,342,MCO,PGR,Financials,Financials
-4.304847239293172,0.002516229005699258,-3.8995320613669504,-3.3378541254393936,-3.0456466057201284,455,459,WU,XEL,Information Technology,Utilities
-4.304636955372678,0.0025181315374958645,-3.897850247842016,-3.3369165849187805,-3.044995958309874,152,409,ES,TIF,Utilities,Consumer Discretionary
-4.30445847187753,0.0025197473986465833,-3.897933317374792,-3.336962905812201,-3.045028106954304,62,435,BIIB,VFC,Health Care,Consumer Discretionary
-4.303910420893299,0.002524715042284067,-3.9009563544004733,-3.3386476730361596,-3.046197248872978,130,202,DLTR,HCA,Consumer Discretionary,Health Care
-4.3034727318808725,0.0025286888348106007,-3.8993520104355714,-3.3377537812697278,-3.0455769720073045,221,434,ICE,VAR,Financials,Health Care
-4.30345128914189,0.002528883662406272,-3.8986449589286223,-3.3373596726030224,-3.045303470278411,22,24,AJG,ALGN,Financials,Health Care
-4.302729460982172,0.002535450245310174,-3.9020622883243252,-3.3392635710819745,-3.046624574144973,6,469,ABT,ZTS,Health Care,Health Care
-4.302185219651706,0.0025404116969495274,-3.900160148169062,-3.3382041144336045,-3.0458894716567744,395,433,STI,V,Financials,Information Technology
-4.301930893555821,0.0025427332737666137,-3.897850247842016,-3.3369165849187805,-3.044995958309874,152,447,ES,WEC,Utilities,Utilities
-4.301855511002468,0.0025434217680197157,-3.8993520104355714,-3.3377537812697278,-3.0455769720073045,221,346,ICE,PKI,Financials,Health Care
-4.301783143426577,0.0025440828873564856,-3.897850247842016,-3.3369165849187805,-3.044995958309874,11,277,ADP,MCD,Information Technology,Consumer Discretionary
-4.301118988702068,0.0025501577341468674,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,219,AEP,HUM,Utilities,Health Care
-4.300924431714936,0.0025519398291090865,-3.898226624271286,-3.3371264474981435,-3.0451416098976622,38,65,ANSS,BLL,Information Technology,Materials
-4.30052411032463,0.0025556102926336884,-3.897850247842016,-3.3369165849187805,-3.044995958309874,11,315,ADP,NOC,Information Technology,Industrials
-4.300207118110259,0.002558520184391756,-3.897850247842016,-3.3369165849187805,-3.044995958309874,40,265,AON,LNT,Financials,Utilities
-4.29980756700602,0.002562192297930037,-3.897850247842016,-3.3369165849187805,-3.044995958309874,134,410,DTE,TJX,Utilities,Consumer Discretionary
